id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
38035941,Top floor Sunshine Room closed to T,38336262,Michelle,,Allston,42.3497,-71.14173,Private room,52,29,0,,,1,184
38088325,Bright and Cozy Boston Studio near Subway409,18110188,Cindy,,Allston,42.35193,-71.12358,Entire home/apt,133,1,25,2019-11-26,9.15,48,12
38090265,Tiny 1 Bed - an affordable gem!,76945767,James & Nancy,,Dorchester,42.31723,-71.05198,Private room,35,2,8,2019-11-10,2.55,1,35
38100230,Boston City LIVING,287965006,Steven,,East Boston,42.36847,-71.03548,Entire home/apt,143,1,17,2019-11-17,5.80,1,162
38106963,Evon | Back Bay Convention CTR | Beautiful 1BR S1,212359760,EVONIFY Corp,,Back Bay,42.34193,-71.08308,Entire home/apt,399,1,5,2019-11-17,2.17,14,65
38127199,"Queen Anne Suite, S. Boston Victorian, w/Breakfast",270846829,John And Kay,,South Boston,42.33644,-71.04448,Private room,175,2,5,2019-10-22,1.65,3,180
38127306,Bright and Cozy Boston Studio near Subway411,18110188,Cindy,,Allston,42.35232,-71.12519,Entire home/apt,133,1,11,2019-11-28,4.12,48,12
38127491,Bright and Cozy Boston Studio near Subway412,18110188,Cindy,,Allston,42.35216,-71.12517,Entire home/apt,133,1,15,2019-11-20,5.56,48,12
38127591,Bright and Cozy Boston Studio near Subway416,18110188,Cindy,,Allston,42.3526,-71.12495,Entire home/apt,133,1,15,2019-11-22,5.70,48,0
38127996,Chic & Comfort Boston Studio near Subway504,18110188,Cindy,,Allston,42.3525,-71.12389,Entire home/apt,133,1,10,2019-11-28,3.85,48,14
38128077,Chic & Comfort Boston Studio near Subway507,18110188,Cindy,,Allston,42.35115,-71.12521,Entire home/apt,133,1,22,2019-12-02,8.15,48,0
38128253,Chic & Comfort Boston Studio near Subway508,18110188,Cindy,,Allston,42.35194,-71.12512,Entire home/apt,133,1,13,2019-11-28,5.13,48,16
38128313,Chic & Comfort Boston Studio near Subway509,18110188,Cindy,,Allston,42.3521,-71.12544,Entire home/apt,133,1,18,2019-11-30,7.30,48,14
38128388,Chic & Comfort Boston Studio near Subway511,18110188,Cindy,,Allston,42.35212,-71.12356,Entire home/apt,133,1,16,2019-12-01,6.76,48,17
38128461,Chic & Comfort Boston Studio near Subway512,18110188,Cindy,,Allston,42.35087,-71.12567,Entire home/apt,133,1,11,2019-12-02,4.23,48,16
38128527,Chic & Comfort Boston Studio near Subway516,18110188,Cindy,,Allston,42.35198,-71.12495,Entire home/apt,133,1,14,2019-11-30,5.32,48,0
38128601,Chic & Comfort Boston Studio near Subway606,18110188,Cindy,,Allston,42.35239,-71.12501,Entire home/apt,200,1,19,2019-12-02,7.31,48,15
38128659,Chic & Comfort Boston Studio near Subway612,18110188,Cindy,,Allston,42.35267,-71.1238,Entire home/apt,133,1,16,2019-11-26,6.15,48,12
38128713,Chic & Comfort Boston Studio near Subway609,18110188,Cindy,,Allston,42.35198,-71.12495,Entire home/apt,133,1,16,2019-11-30,6.23,48,0
38128761,Chic & Comfort Boston Studio near Subway401,18110188,Cindy,,Allston,42.35245,-71.12354,Entire home/apt,133,1,17,2019-12-01,7.18,48,18
38128807,Chic & Comfort Boston Studio near Subway616,18110188,Cindy,,Allston,42.35182,-71.12367,Entire home/apt,133,1,12,2019-11-29,4.62,48,0
38128950,Chic & Comfort Boston Studio near Subway510,18110188,Cindy,,Allston,42.35118,-71.12516,Entire home/apt,133,1,6,2019-11-20,2.54,48,19
38129197,Private & convenient studio right next to T503,18110188,Cindy,,Allston,42.35199,-71.1238,Entire home/apt,133,1,10,2019-11-29,5.45,48,19
38129388,Private & convenient studio right next to T505,18110188,Cindy,,Allston,42.35182,-71.12405,Entire home/apt,133,1,13,2019-12-02,5.00,48,12
38129448,Private & convenient studio right next to T 518,18110188,Cindy,,Allston,42.35127,-71.1258,Entire home/apt,133,1,10,2019-11-30,3.95,48,23
38129502,Private & convenient studio right next to T607,18110188,Cindy,,Allston,42.35263,-71.12546,Entire home/apt,133,1,15,2019-11-25,6.00,48,15
38129565,Private & convenient studio right next to T402,18110188,Cindy,,Allston,42.35247,-71.12513,Entire home/apt,133,1,8,2019-11-26,3.29,48,13
38129604,Private & convenient studio right next to T418,18110188,Cindy,,Allston,42.35214,-71.1236,Entire home/apt,133,1,13,2019-11-30,5.13,48,22
38129654,Sunny studio right next to Boston University405,18110188,Cindy,,Allston,42.35181,-71.12423,Entire home/apt,133,1,14,2019-12-02,5.92,48,24
38129732,Sunny studio right next to Boston University408,18110188,Cindy,,Allston,42.35211,-71.12361,Entire home/apt,133,1,14,2019-11-25,5.92,48,17
38129774,Sunny studio right next to Boston University410,18110188,Cindy,,Allston,42.35198,-71.12585,Entire home/apt,133,1,11,2019-11-29,4.12,48,22
38129827,Sunny studio right next to Boston University608,18110188,Cindy,,Allston,42.35253,-71.12572,Entire home/apt,131,1,20,2019-11-28,8.00,48,16
38129864,Sunny studio right next to Boston University611,18110188,Cindy,,Allston,42.35256,-71.12358,Entire home/apt,133,1,14,2019-12-02,5.45,48,23
38129896,Sunny studio right next to Boston University604,18110188,Cindy,,Allston,42.35211,-71.12439,Entire home/apt,133,1,21,2019-12-01,7.78,48,20
38130138,Private & convenient studio right next to T501,18110188,Cindy,,Allston,42.35228,-71.12445,Entire home/apt,133,1,12,2019-11-22,5.00,48,18
38130228,Private & convenient studio right next to T502,18110188,Cindy,,Allston,42.35106,-71.12532,Entire home/apt,133,1,12,2019-11-16,4.56,48,17
38130280,Private & convenient studio right next to T602,18110188,Cindy,,Allston,42.35105,-71.12576,Entire home/apt,133,1,13,2019-11-29,5.42,48,21
38130377,Bright and Cozy Boston Studio near Subway610,18110188,Cindy,,Allston,42.35174,-71.12572,Entire home/apt,133,1,15,2019-12-01,6.16,48,18
38130459,"Gorgeous space in vibrant area, right next to t403",18110188,Cindy,,Allston,42.35215,-71.12426,Entire home/apt,133,1,12,2019-11-24,4.74,48,19
38130674,"Gorgeous space in vibrant area, steps to the t404",18110188,Cindy,,Allston,42.35247,-71.1236,Entire home/apt,133,1,13,2019-12-01,5.00,48,14
38131523,"Gorgeous space in vibrant area, steps to the t406",18110188,Cindy,,Allston,42.35093,-71.12572,Entire home/apt,133,1,18,2019-11-28,7.61,48,11
38131552,"Gorgeous space in vibrant area, steps to the t407",18110188,Cindy,,Allston,42.35228,-71.1243,Entire home/apt,147,1,11,2019-11-29,5.32,48,17
38131581,"Gorgeous space in vibrant area, steps to the t 414",18110188,Cindy,,Allston,42.35252,-71.12379,Entire home/apt,147,1,20,2019-11-26,7.50,48,19
38131606,"Gorgeous space in vibrant area, steps to the t415",18110188,Cindy,,Allston,42.35236,-71.12413,Entire home/apt,147,1,20,2019-11-26,8.70,48,20
38131632,"Gorgeous space in vibrant area, steps to the t614",18110188,Cindy,,Allston,42.35192,-71.12404,Entire home/apt,133,1,18,2019-12-02,6.92,48,17
38131683,"Gorgeous space in vibrant area, steps to the t615",18110188,Cindy,,Allston,42.35264,-71.12385,Entire home/apt,147,1,15,2019-12-01,5.62,48,13
38131730,"Gorgeous space in vibrant area, steps to the t617",18110188,Cindy,,Allston,42.35186,-71.12534,Entire home/apt,147,1,18,2019-12-01,6.67,48,18
38131763,"Gorgeous space in vibrant area, steps to the t506",18110188,Cindy,,Allston,42.35241,-71.12526,Entire home/apt,147,1,24,2019-12-01,8.89,48,22
38131802,"Gorgeous space in vibrant area, steps to the t514",18110188,Cindy,,Allston,42.35225,-71.12445,Entire home/apt,133,1,21,2019-12-01,8.29,48,19
38131820,"Gorgeous space in vibrant area, steps to the t515",18110188,Cindy,,Allston,42.35245,-71.1237,Entire home/apt,147,1,14,2019-12-02,5.45,48,19
38131851,"Gorgeous space in vibrant area, steps to the t517",18110188,Cindy,,Allston,42.3527,-71.1255,Entire home/apt,147,1,25,2019-12-01,9.26,48,18
38132369,2.33L Chocolate Sunshine,197583948,Sada,,Roxbury,42.31847,-71.08209,Shared room,27,91,2,2019-09-29,0.63,1,28
38134488,Studio Room on Brigham Circle T Subway Station,281602481,Colby,,Mission Hill,42.3324,-71.10167,Entire home/apt,169,3,13,2019-11-29,5.74,5,322
38155817,Shared Bedroom close to fenway & Downtown boston,261924568,Hugo,,Jamaica Plain,42.32564,-71.10501,Shared room,65,1,4,2019-10-31,1.24,11,365
38167904,Evon | Back Bay Convention CTR | Beautiful 1BR S4,212359760,EVONIFY Corp,,Back Bay,42.34249,-71.08326,Entire home/apt,299,2,3,2019-11-25,1.70,14,66
38168266,Evon | Back Bay Convention CTR | Modern 1BR S52,212359760,EVONIFY Corp,,Back Bay,42.34253,-71.08338,Entire home/apt,299,1,3,2019-09-21,1.00,14,48
38168575,Evon | Back Bay Convention CTR | Cozy Studio S9,212359760,EVONIFY Corp,,Back Bay,42.34392,-71.08193,Entire home/apt,299,2,11,2019-11-20,3.67,14,69
38172405,"Ideal Downtown 1BR w/ W/D, Doorman, near Chinatown T, by Blueground",107434423,Blueground,,Downtown,42.35933,-71.05342,Entire home/apt,110,92,0,,,117,348
38178173,"Connected South End Studio w/ W/D near T Stops, by Blueground",107434423,Blueground,,Back Bay,42.34238,-71.08261,Entire home/apt,96,92,0,,,117,231
38179248,"Gorgeous space in vibrant area, right next to t417",18110188,Cindy,,Allston,42.35205,-71.12525,Entire home/apt,146,1,22,2019-11-30,8.05,48,24
38186239,"Prime! Walk To MFA + Fenway, 2 Bedrooms, Sleeps 7",226198776,Ltr,,Fenway,42.34152,-71.09131,Entire home/apt,150,33,12,2019-11-26,4.29,1,12
38207179,2BD/2BA | New Construction in Eastie with Parking!,290314495,Lina,,East Boston,42.38193,-71.03713,Entire home/apt,199,1,12,2019-10-28,3.79,1,345
38209614,Boston room near Harvard Medical Malcom x park 2-1,289295680,,,Roxbury,42.31601,-71.09059,Private room,45,91,3,2019-11-06,1.91,4,285
38210366,Boston Room with a park view 3-3.,289295680,,,Roxbury,42.3164,-71.09145,Private room,45,2,2,2019-10-11,0.77,4,365
38215747,"The BC Eagles ""15""",71783,Lance,,Brighton,42.33999,-71.15146,Entire home/apt,120,32,0,,,22,364
38221386,Evon | Back Bay | Lux Penthouse + City View S06,212359760,EVONIFY Corp,,Back Bay,42.34374,-71.08108,Entire home/apt,299,1,7,2019-11-24,2.59,14,77
38221561,Evon | Back Bay | Lux Penthouse + City View S08,212359760,EVONIFY Corp,,Back Bay,42.3424,-71.08286,Entire home/apt,299,1,5,2019-11-07,1.65,14,77
38266985,Boston Home with view of the park 2-4,289295680,,,Roxbury,42.31696,-71.09001,Private room,50,28,1,2019-10-19,0.64,4,365
38267748,Garden Level Earth House like Basement B-3,289295680,,,Roxbury,42.31586,-71.09092,Private room,45,29,0,,,4,365
38274887,"Ideal Back Bay 1BR w/ City View, A/C, near Charles River, by Blueground",107434423,Blueground,,Back Bay,42.35132,-71.08949,Entire home/apt,97,92,0,,,117,355
38279103,1-1 ★ALLSTON★ 3 Mins to Green Line T -,290984032,Turana,,Allston,42.35093,-71.13467,Private room,99,1,0,,,9,81
38285740,Beautiful South End Unit,291036089,John,,South End,42.33597,-71.06879,Entire home/apt,699,91,0,,,1,179
38311917,"Beautiful 2 BR,2 BA , Rooftop with city views",291276943,Salman,,Mission Hill,42.33086,-71.09688,Entire home/apt,171,1,19,2019-11-23,7.40,3,115
38363736,Cozy private apartment in a quiet neighborhood,147440099,Francisco,,Brighton,42.34922,-71.16382,Entire home/apt,122,91,0,,,1,107
38368872,"Smart & Pet-Friendly North End Studio near Harborwalk, by Blueground",107434423,Blueground,,North End,42.36862,-71.05393,Entire home/apt,60,92,0,,,117,360
38378376,Boston Longwood/Fenway Area Brand New Home w/pking,187675813,Miya,,Mission Hill,42.33014,-71.09912,Entire home/apt,349,91,0,,,5,357
38381800,"HEART OF BOSTON ,BACK BAY STUDIO",32228627,Umit K,,Back Bay,42.3535,-71.07532,Entire home/apt,197,2,1,2019-12-02,1,1,177
38382899,Lovely place in Jamaica Plain,292283551,Vitanur,,Jamaica Plain,42.32362,-71.1087,Entire home/apt,425,1,1,2019-11-10,1,6,32
38384895,"Lovely place in Jamaica Plain, Room #1",292283551,Vitanur,,Jamaica Plain,42.32308,-71.10892,Private room,75,1,12,2019-11-12,4.44,6,35
38385058,"Lovely place in Jamaica Plain, Room #2",292283551,Vitanur,,Jamaica Plain,42.32197,-71.10999,Private room,75,1,9,2019-11-16,3.25,6,35
38385157,"Lovely place in Jamaica Plain, Room #3",292283551,Vitanur,,Jamaica Plain,42.32354,-71.11,Private room,75,1,6,2019-10-22,2.20,6,38
38385300,"Lovely place in Jamaica Plain, Room #4",292283551,Vitanur,,Jamaica Plain,42.32189,-71.10998,Private room,75,1,7,2019-10-22,2.56,6,38
38385513,"Lovely place in Jamaica Plain, Room #5",292283551,Vitanur,,Jamaica Plain,42.32254,-71.11004,Private room,75,1,8,2019-10-23,3.08,6,38
38385951,Long Term. Downtown theater district & Boston Park,799496,Kj,,Downtown,42.35189,-71.06491,Entire home/apt,139,28,0,,,4,142
38387822,Boston comfort room,292399041,Henrique,,Dorchester,42.30939,-71.06642,Private room,80,1,22,2019-11-20,8.46,4,339
38388360,Large room 5 mins to greenT 10 mins to BC,200455160,Mo,,Brighton,42.34289,-71.15373,Private room,60,91,0,,,5,365
38391365,1-2 ★ALLSTON★ 3 Mins to Green Line T - Comfortable,290984032,Turana,,Allston,42.3505,-71.13538,Private room,99,1,0,,,9,25
38391507,1-3 ★ALLSTON★ 3 Mins to Green Line T - Cozy Room,290984032,Turana,,Allston,42.35133,-71.13465,Private room,99,1,1,2019-11-24,1,9,84
38399904,"Luxury 2 Bed, 2Bath apartment in Back Bay/Fenway",275849638,"Bridget, Steven And Nils",,Fenway,42.34908,-71.09403,Entire home/apt,400,2,15,2019-11-21,5.11,20,202
38401070,1-4 ★ALLSTON★ 3 Mins to Green Line T - Renovated..,290984032,Turana,,Allston,42.35084,-71.13629,Private room,99,1,0,,,9,55
38401377,2-1 ★ALLSTON★ 3 Mins to Green Line T - Comfortable,290984032,Turana,,Allston,42.3504,-71.13488,Private room,99,1,0,,,9,20
38407434,1863 House Bed and  Breakfast M307,32532791,Marie,,South End,42.34337,-71.07551,Private room,130,2,8,2019-11-11,3.16,10,42
38412630,2-3 ★ALLSTON★ 3 Mins to Green Line T,218525774,Turana,,Allston,42.34956,-71.13587,Private room,99,1,0,,,9,53
38412675,2-4 ★ALLSTON★ 3 Mins to Green Line T,218525774,Turana,,Allston,42.34926,-71.13483,Private room,50,1,0,,,9,56
38412757,2-5 ★ALLSTON★ 3 Mins to Green Line T,218525774,Turana,,Allston,42.34989,-71.13501,Private room,50,1,0,,,9,52
38413420,3 Beds*Beside Sub Station*Free Parking,292701454,Izabela,,Allston,42.34961,-71.14112,Entire home/apt,198,91,8,2019-11-10,2.73,1,173
38422629,3-22 Stylish Private Studio in Boston!,285344759,Bv,,Back Bay,42.34912,-71.07185,Entire home/apt,140,2,18,2019-11-18,8.18,25,100
38426005,Ideal North End Studio w/ W/D in unit near Quincy Market by Blueground,107434423,Blueground,,North End,42.36275,-71.0529,Entire home/apt,104,92,0,,,117,340
38432874,1-32 Hip and Chic Studio Awaits Your Stay!,285344759,Bv,,Back Bay,42.34944,-71.07095,Entire home/apt,140,2,14,2019-11-16,5.38,25,208
38433315,1-22 Boston Modern Space Studio!,285344759,Bv,,Bay Village,42.3494,-71.06868,Private room,119,2,9,2019-10-29,3.65,25,201
38460791,Spacious modern apt 4 bed 2 bath 2 min walk to T.,39266840,Maria & Kevin,,Dorchester,42.30056,-71.0627,Entire home/apt,575,2,0,,,10,352
38478553,"Roomy North End 2BR near the T, TD Garden & Public Market, by Blueground",107434423,Blueground,,North End,42.36672,-71.0581,Entire home/apt,88,92,0,,,117,362
38479825,A Boston Urban Oasis,193127194,Reagan,,Dorchester,42.30914,-71.04884,Private room,54,91,13,2019-11-30,4.81,1,17
38485772,Modern 3BR | Longwood Medical Area | T Stop |  GLS,30283594,Kara,,Mission Hill,42.33074,-71.11261,Entire home/apt,279,28,0,,,87,365
38487354,"Central & Pet-Friendly North End Studio near Harborwalk, by Blueground",107434423,Blueground,,North End,42.36809,-71.05339,Entire home/apt,76,92,0,,,117,339
38513768,"Practical South End 1BR near shops, restaurants & T Stops, by Blueground",107434423,Blueground,,Back Bay,42.34203,-71.08291,Entire home/apt,95,92,0,,,117,306
38513869,"Mod Back Bay 1BR w/ A/C, nr. Charles River & Esplanade, by Blueground",107434423,Blueground,,Fenway,42.35093,-71.08992,Entire home/apt,82,92,0,,,117,312
38514026,Modern room in an artsy neighborhood. ScoreWalk 96,290615266,Ana,,South End,42.34143,-71.06503,Private room,240,2,0,,,1,81
38541446,"Central Back Bay 1 BR w/ W/D near Prudential Center, by Blueground",107434423,Blueground,,Back Bay,42.35066,-71.08153,Entire home/apt,204,92,0,,,117,274
38593919,Double Comfy 3 walk to MBTA 14 mins to downtown,39266840,Maria & Kevin,,Dorchester,42.29856,-71.06082,Private room,95,2,0,,,10,352
38601073,Sonder | Hancock Suites | Warm Studio,224829568,Sonder (Boston),,Beacon Hill,42.3609,-71.06348,Entire home/apt,161,2,0,,,27,247
38602212,Sonder | Hancock Suites | Vibrant 1BR,224829568,Sonder (Boston),,Beacon Hill,42.36074,-71.06323,Entire home/apt,161,2,0,,,27,234
38603524,Sonder | Hancock Suites | Lively 1BR,224829568,Sonder (Boston),,Beacon Hill,42.35873,-71.06337,Entire home/apt,155,2,0,,,27,240
38607597,Cozy 3BD House + Garage parking + Office | BC/BU,3549023,Michael,,Brighton,42.34545,-71.13873,Entire home/apt,200,2,7,2019-11-03,2.84,1,101
38645615,Spacious newly renovated home away from home -King,292074027,Maxine,,Mattapan,42.27899,-71.09902,Private room,125,91,0,,,2,89
38647730,1 Bed Apartment (close to Logan Airport),272593664,Kelly,,East Boston,42.3878,-71.00412,Entire home/apt,120,2,17,2019-11-11,6.71,1,31
38648675,Spacious newly renovated home away from home-Queen,292074027,Maxine,,Mattapan,42.27922,-71.09719,Private room,150,91,0,,,2,89
38666086,Warm & Private Stay in Brighton/Bos w/FREE Parking,22103867,John,,Brighton,42.35469,-71.16916,Private room,69,1,15,2019-12-02,6.72,1,83
38666956,Sonder | Hancock Suites | Beautiful 1BR,224829568,Sonder (Boston),,Beacon Hill,42.36036,-71.06522,Entire home/apt,170,2,0,,,27,259
38666959,Sonder | Hancock Suites | Cozy 1BR,224829568,Sonder (Boston),,Beacon Hill,42.36043,-71.06478,Entire home/apt,150,2,0,,,27,267
38670469,"NEW! South End, Best Location, Gorgeous Apartment!",295459380,Hanson,,South End,42.34361,-71.06962,Entire home/apt,299,2,5,2019-11-18,2.14,1,238
38689783,15 Min to City! Netflix/HBO - Walk to Airport!,29941508,Tyler,,East Boston,42.37757,-71.03484,Entire home/apt,95,1,13,2019-11-22,6.50,1,149
38694577,Modern Private Apartment in South End Brownstone,1462158,Claire & Chris,,South End,42.33516,-71.07423,Entire home/apt,100,29,0,,,1,84
38697559,Private Bedroom in Unique and Spacious Condo,28299940,Mauryn,,Jamaica Plain,42.32003,-71.11117,Private room,200,91,0,,,2,360
38698969,Brand New | Modern | Sleek Studio | Gym Membership,1444340,Short Term Rentals Boston,,Roxbury,42.32301,-71.09387,Entire home/apt,150,91,0,,,19,0
38723187,Lux 2 Bedroom near Boston Children's Hospital,9419684,Mike,,Fenway,42.34324,-71.09987,Entire home/apt,319,29,0,,,68,180
38724444,Comfortable/Clean place to stay in Boston,902234,Maria Ysabella,,Brighton,42.3488,-71.15959,Private room,62,28,0,,,1,344
38730599,A nice comfort apartment in a quiet neighborhood,296178743,Kenese,,Hyde Park,42.27331,-71.10992,Entire home/apt,70,28,1,2019-10-27,0.77,1,88
38743863,Sleek North End 2BR w/ Roof Deck near Harborwalk by Blueground,107434423,Blueground,,North End,42.36647,-71.05403,Entire home/apt,108,92,0,,,117,365
38745848,"Battery Wharf Hotel, Deluxe Queen",247264618,Battery Wharf Hotel,,North End,42.36712,-71.05055,Private room,129,1,0,,,5,109
38745912,"Battery Wharf Hotel, Deluxe King",247264618,Battery Wharf Hotel,,North End,42.36646,-71.04982,Private room,129,1,1,2019-11-10,1,5,109
38746016,"Battery Wharf Hotel, Deluxe Double",247264618,Battery Wharf Hotel,,North End,42.36696,-71.05148,Private room,129,1,0,,,5,101
38746119,"Battery Wharf Hotel, Premier King Waterview",247264618,Battery Wharf Hotel,,North End,42.36683,-71.05087,Private room,159,1,1,2019-11-10,1,5,46
38746196,"Battery Wharf Hotel, One Bedroom Suite",247264618,Battery Wharf Hotel,,North End,42.36634,-71.05118,Private room,209,1,0,,,5,34
38746423,1 Shared room available close  Fenway & downtown,254627571,Rosita,,Jamaica Plain,42.32578,-71.10409,Shared room,34,28,0,,,4,90
