id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date_of_data_download,days_since_last_review
8732121,"Downtown Beacon Hill, Convenient, Comfy Studio#10",22348222,Beacon Hill,42.36071,-71.06421999999999,Entire home/apt,150,1,149,2019-11-27,3.0,54,338,2020-01-31,65 days 00:00:00.000000000
8734707,Brownstone Cozy Penthouse Private Bath Suite by T,45824409,Roxbury,42.32974,-71.09185,Private room,90,4,122,2019-11-12,2.43,3,136,2020-01-31,80 days 00:00:00.000000000
8735827,Brownstone Serene Guest BR/Bath Treetop Views by T,45824409,Roxbury,42.32945,-71.09309,Private room,84,4,95,2019-11-15,1.9,3,83,2020-01-31,77 days 00:00:00.000000000
8747720,"1 Bedroom Apt Beacon Hill, Boston",15892865,Beacon Hill,42.3584,-71.07021999999999,Entire home/apt,225,1,6,2016-07-25,0.12,1,0,2020-01-31,1285 days 00:00:00.000000000
8774554,Historic Charlestown|Quaint Roomy|2BR 1BA,814298,Charlestown,42.37465,-71.05908000000001,Entire home/apt,300,2,47,2019-08-27,1.2,94,0,2020-01-31,157 days 00:00:00.000000000
8774600,Private Bedroom & Bath @Kendall/MIT,28749942,West End,42.36241,-71.07016999999999,Private room,99,1,149,2019-11-14,2.96,9,147,2020-01-31,78 days 00:00:00.000000000
8801250,Cozy & economical in JP,19280995,Jamaica Plain,42.31162,-71.10385,Private room,56,91,51,2019-10-20,1.07,3,88,2020-01-31,103 days 00:00:00.000000000
8815738,Owner's Art Filled Modern Brownstone Apt,45824409,Roxbury,42.32757,-71.09210999999999,Private room,300,3,0,,,3,59,2020-01-31,
8859689,Spacious Boston 3 BR Apt near train and airport 3,44617326,East Boston,42.37575,-71.02989000000001,Entire home/apt,250,29,61,2019-09-22,1.25,3,0,2020-01-31,131 days 00:00:00.000000000
8884103,Cozy Beacon Hill Room,46486589,Beacon Hill,42.360479999999995,-71.06416999999999,Private room,75,1,0,,,1,0,2020-01-31,
8908145,"Elegant, spacious boudoir with fireplace.",45402419,Jamaica Plain,42.31026,-71.11256999999999,Private room,150,3,15,2019-10-21,0.34,3,365,2020-01-31,102 days 00:00:00.000000000
8923817,"Elegant studio,kitchn, soaking tub",45402419,Jamaica Plain,42.30907,-71.11254,Entire home/apt,145,4,24,2018-10-21,0.48,3,185,2020-01-31,467 days 00:00:00.000000000
8924562,Center of The City - Entire Apartment,1474891,Chinatown,42.35198,-71.06111999999999,Entire home/apt,99,2,167,2019-11-17,4.48,1,73,2020-01-31,75 days 00:00:00.000000000
8947232,Convenient Room Near T!,16186589,Dorchester,42.289590000000004,-71.06829,Private room,60,30,12,2019-04-30,0.24,25,359,2020-01-31,276 days 00:00:00.000000000
9018434,Warm & Cozy Home for Your Stay!,15583990,Dorchester,42.28921,-71.06269,Entire home/apt,249,1,8,2019-05-19,0.16,6,264,2020-01-31,257 days 00:00:00.000000000
9041513,"Bright, sunny apt in the *heart* of Fenway w/WiFi",9419684,Fenway,42.34322,-71.10008,Entire home/apt,213,29,1,2016-10-09,0.03,68,119,2020-01-31,1209 days 00:00:00.000000000
9078998,Studio on Charles St. in Beacon Hil,9240628,Beacon Hill,42.358670000000004,-71.07008,Entire home/apt,150,91,12,2017-07-31,0.26,1,0,2020-01-31,914 days 00:00:00.000000000
9110708,Cozy & sunny apartment BU/Allston,32018716,Allston,42.35317,-71.12556,Entire home/apt,109,7,0,,,1,0,2020-01-31,
9114896,"Private floor w/ 2BR, 1B, 1LR",43777733,Brighton,42.35389,-71.15954,Entire home/apt,75,28,58,2019-09-21,1.18,1,244,2020-01-31,132 days 00:00:00.000000000
9130532,"Centrally located, cozy studio",47559181,Fenway,42.34753,-71.10353,Entire home/apt,110,1,2,2016-03-15,0.04,1,0,2020-01-31,1417 days 00:00:00.000000000
9133627,Comfy Beacon Hill Studio Great for Work Travel #4,22348222,Beacon Hill,42.35989,-71.06436,Entire home/apt,150,1,113,2019-11-13,3.01,54,303,2020-01-31,79 days 00:00:00.000000000
9145242,"Nice room steps to Airport & T Subway
5m to Center",41542719,East Boston,42.3763,-71.03299,Private room,69,1,279,2019-11-29,5.63,5,89,2020-01-31,63 days 00:00:00.000000000
9148781,Top Spot,5430185,South End,42.3419,-71.07379,Entire home/apt,160,90,15,2019-06-13,0.3,7,66,2020-01-31,232 days 00:00:00.000000000
9166393,Spacious room close to T-Station,20224115,Roxbury,42.32585,-71.09637,Private room,60,1,1,2015-11-16,0.02,1,0,2020-01-31,1537 days 00:00:00.000000000
9169272,Spacious one bedroom in Beacon Hill,47719377,Beacon Hill,42.35964,-71.06551999999999,Entire home/apt,130,1,1,2015-11-15,0.02,1,0,2020-01-31,1538 days 00:00:00.000000000
9216838,"Big, Bright, and Spacious Bedroom",47928798,Allston,42.35437,-71.12692,Private room,37,91,11,2018-02-25,0.23,1,0,2020-01-31,705 days 00:00:00.000000000
9218312,"Arboretum retreat with AC, private bath, entrance.",47935411,Roslindale,42.28907,-71.12823,Private room,85,91,138,2019-11-03,2.9,1,6,2020-01-31,89 days 00:00:00.000000000
9231486,Large 2 BR|2 BA + Patio in Back Bay,9410008,Back Bay,42.35015,-71.09115,Entire home/apt,300,2,152,2019-11-17,3.1,18,358,2020-01-31,75 days 00:00:00.000000000
9292118,Beautiful 2BD / 1 BA - 1st Floor,2935501,West Roxbury,42.27782,-71.16212,Entire home/apt,120,91,144,2019-09-30,2.94,1,0,2020-01-31,123 days 00:00:00.000000000
9301075,Double in Arts & Crafts Bungalow,9241244,West Roxbury,42.27738,-71.14357,Private room,50,1,66,2019-10-30,1.34,3,7,2020-01-31,93 days 00:00:00.000000000
9327506,Luxury in Back Bay / South End,19642206,Back Bay,42.3452,-71.07951,Entire home/apt,450,91,1,2016-05-29,0.02,1,0,2020-01-31,1342 days 00:00:00.000000000
9340410,Two rooms in Arts & Crafts Bungalow,9241244,West Roxbury,42.27701,-71.14533,Private room,100,1,131,2019-11-15,2.97,3,7,2020-01-31,77 days 00:00:00.000000000
9343915,The Copley Garrison One Bedroom Suite,48494513,Back Bay,42.34547,-71.07881,Entire home/apt,185,91,23,2019-11-18,0.53,20,54,2020-01-31,74 days 00:00:00.000000000
9344096,Spacious 3BR in Historic North End,14737770,North End,42.365429999999996,-71.05219,Entire home/apt,175,91,3,2016-01-02,0.06,1,0,2020-01-31,1490 days 00:00:00.000000000
9349614,"Sunny, Family-Friendly Apartment",3900945,Jamaica Plain,42.3064,-71.10594,Entire home/apt,150,91,1,2016-04-22,0.02,2,0,2020-01-31,1379 days 00:00:00.000000000
9349646,Family-friendly private room,3900945,Jamaica Plain,42.30571,-71.10566999999999,Private room,100,91,1,2016-06-24,0.02,2,0,2020-01-31,1316 days 00:00:00.000000000
9382898,"Private Bed and Bathroom,parking, close to airport",48677395,East Boston,42.37914,-71.03956,Private room,70,91,267,2019-11-19,5.72,1,115,2020-01-31,73 days 00:00:00.000000000
9393163,Charming Bedroom in Kenmore,47487818,Fenway,42.35076,-71.09526,Private room,90,91,1,2016-03-17,0.02,1,0,2020-01-31,1415 days 00:00:00.000000000
9404451,Newly Renovated Sunny Penthouse!,19622559,Charlestown,42.37645,-71.06508000000001,Entire home/apt,190,91,0,,,1,0,2020-01-31,
9407895,Shared Apartment on Smith Street,41317613,Mission Hill,42.3338,-71.09617,Shared room,28,91,11,2016-08-22,0.23,1,0,2020-01-31,1257 days 00:00:00.000000000
9448243,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",20857768,Fenway,42.34585,-71.08827,Entire home/apt,289,9,36,2019-06-29,0.73,14,47,2020-01-31,216 days 00:00:00.000000000
9473816,Back Bay apartment,16154941,Back Bay,42.35192,-71.07941,Entire home/apt,159,91,2,2016-07-31,0.05,1,0,2020-01-31,1279 days 00:00:00.000000000
9493951,Double Room in Beautiful Home!,15583990,Dorchester,42.28905,-71.06321,Private room,75,1,174,2019-11-13,3.6,6,337,2020-01-31,79 days 00:00:00.000000000
9494098,Top Floor for Your Stay!,15583990,Dorchester,42.29034,-71.0632,Private room,99,1,27,2019-09-08,0.6,6,349,2020-01-31,145 days 00:00:00.000000000
9494212,Spacious Bedroom in Cozy Home!,15583990,Dorchester,42.28924,-71.06152,Private room,64,1,230,2019-11-25,4.69,6,293,2020-01-31,67 days 00:00:00.000000000
9494511,Cozy Room in Large Home!,15583990,Dorchester,42.28881,-71.06141,Private room,59,1,200,2019-11-28,4.07,6,300,2020-01-31,64 days 00:00:00.000000000
9494772,Artsy Luxury Room next to MIT,28749942,West End,42.3625,-71.07070999999999,Private room,99,1,160,2019-11-10,3.26,9,156,2020-01-31,82 days 00:00:00.000000000
9507164,WB Quarters™ by STRB|Polished Cozy in Southie,814298,South Boston,42.34332,-71.05738000000001,Private room,144,29,5,2019-03-31,0.12,94,61,2020-01-31,306 days 00:00:00.000000000
9532771,Tranquil room in great spot!,49365462,Jamaica Plain,42.323240000000006,-71.11357,Private room,80,91,0,,,1,0,2020-01-31,
9541295,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",20857768,Fenway,42.34622,-71.08846,Entire home/apt,289,9,39,2019-11-08,0.84,14,70,2020-01-31,84 days 00:00:00.000000000
9596153,Beacon Hill Charmer,45167058,Beacon Hill,42.35805,-71.07133,Entire home/apt,159,91,0,,,1,0,2020-01-31,
9616816,Stunning triplex loft style condo - Quiet building,10778805,Roxbury,42.33361,-71.07907,Entire home/apt,210,30,0,,,3,363,2020-01-31,
9677207,Beautiful Brownstone near Copley Sq,157679,Back Bay,42.35265,-71.07565,Entire home/apt,150,91,4,2016-06-13,0.08,1,0,2020-01-31,1327 days 00:00:00.000000000
9685076,Comfortable Room with AirBed,16186589,Dorchester,42.30327,-71.07204,Private room,35,30,13,2019-09-04,0.3,25,347,2020-01-31,149 days 00:00:00.000000000
9685085,Amazing Private Bedroom with AirBed Near T!,16186589,Dorchester,42.288509999999995,-71.06963,Private room,38,30,13,2019-10-05,0.3,25,348,2020-01-31,118 days 00:00:00.000000000
9685102,Spacious room in two-room condo in Boston MA,815156,Brighton,42.33589,-71.14895,Private room,39,91,198,2019-11-13,4.18,1,359,2020-01-31,79 days 00:00:00.000000000
9725178,Back Bay Renovated Gem,3023813,Back Bay,42.35131,-71.08268000000001,Entire home/apt,199,32,117,2019-09-09,2.43,1,179,2020-01-31,144 days 00:00:00.000000000
9731479,Penthouse South End with roof deck,19013294,South End,42.34568,-71.06943000000001,Entire home/apt,195,29,166,2019-11-10,3.57,1,85,2020-01-31,82 days 00:00:00.000000000
9751520,1 BR Apt Close to Airport/Train,50297998,East Boston,42.365829999999995,-71.03529,Entire home/apt,70,91,2,2016-01-14,0.04,1,0,2020-01-31,1478 days 00:00:00.000000000
9813223,Loaded studio steps to green line T & bus: ALLSTON,25279966,Allston,42.35105,-71.13384,Entire home/apt,79,180,87,2019-08-11,1.79,2,195,2020-01-31,173 days 00:00:00.000000000
9824155,"Steps frm Public Transit! Walk 2 Longwood, Fenway!",50599963,Mission Hill,42.33,-71.1122,Private room,80,91,71,2019-09-26,1.56,1,337,2020-01-31,127 days 00:00:00.000000000
9834727,"Hideaway in Boston's North End-""Little Italy""",50648271,North End,42.36399,-71.05488000000001,Entire home/apt,150,91,125,2019-11-14,2.64,1,173,2020-01-31,78 days 00:00:00.000000000
9857049,Cedars on Beacon Hill One Bedroom,48494513,Beacon Hill,42.357440000000004,-71.06903,Entire home/apt,289,91,107,2019-11-22,2.22,20,0,2020-01-31,70 days 00:00:00.000000000
9878725,Small Cozy Attic Bedroom,17892292,Allston,42.36031,-71.13410999999999,Private room,50,91,1,2018-03-05,0.05,5,0,2020-01-31,697 days 00:00:00.000000000
9900315,"Sunny, Stylish, Historic 1800s Schoolhouse Retreat",724846,Charlestown,42.37395,-71.06128000000001,Entire home/apt,150,4,49,2019-12-01,1.08,1,14,2020-01-31,61 days 00:00:00.000000000
9941923,"Big, Bright, Boston Brownstone",51094247,Fenway,42.35047,-71.09723000000001,Entire home/apt,192,91,0,,,1,0,2020-01-31,
9949819,South End Near Backbay Garden Apt,31021638,South End,42.346509999999995,-71.07337,Shared room,77,91,2,2016-01-15,0.04,1,0,2020-01-31,1477 days 00:00:00.000000000
9970895,South End-Close to Everything!,51173591,South End,42.33716,-71.07516,Entire home/apt,159,91,10,2016-06-16,0.21,1,0,2020-01-31,1324 days 00:00:00.000000000
9971054,Cozy Room In JP,51236938,Jamaica Plain,42.30337,-71.11501,Private room,50,91,94,2019-11-18,2.09,1,116,2020-01-31,74 days 00:00:00.000000000
9993826,Luxury Furnished Back Bay 1-Bedroom Apartment,30283594,Back Bay,42.34594,-71.0797,Entire home/apt,219,9,0,,,87,365,2020-01-31,
10033976,Luxury 1-Bedroom Boston Apartment with Yoga Studio,30283594,Chinatown,42.351459999999996,-71.05931,Entire home/apt,209,9,0,,,87,365,2020-01-31,
10034183,Spacious 2br/2bath near beach/convention/downtown,31310602,South Boston,42.33093,-71.04146,Entire home/apt,150,91,29,2019-09-07,0.61,1,0,2020-01-31,146 days 00:00:00.000000000
10051649,Luxury Furnished 2BR West End Apartment!,30283594,West End,42.3648,-71.0701,Entire home/apt,245,9,0,,,87,327,2020-01-31,
10052037,Lux Furnished 1BR West End Apartment!,30283594,West End,42.3648,-71.06865,Entire home/apt,195,9,0,,,87,0,2020-01-31,
10068240,Spacious Room on Top Floor!,15583990,Dorchester,42.28971,-71.0614,Private room,67,1,178,2019-11-28,3.73,6,341,2020-01-31,64 days 00:00:00.000000000
10116601,Furnished 1-Bedroom Downtown Boston Apartment,30283594,Chinatown,42.35207,-71.06194,Entire home/apt,139,3,2,2018-10-03,0.04,87,88,2020-01-31,485 days 00:00:00.000000000
10116726,Lux 1-Bedroom Apartment in Downtown Boston,30283594,Chinatown,42.35161,-71.06155,Entire home/apt,134,3,1,2016-02-12,0.02,87,89,2020-01-31,1449 days 00:00:00.000000000
10116914,Financial District Boston 1BR Apt. + Pool & Gym,30283594,Downtown,42.352140000000006,-71.06352,Entire home/apt,130,3,2,2019-11-15,0.08,87,81,2020-01-31,77 days 00:00:00.000000000
10117122,Lux furnished 2-BR Boston Apt Near Boston Commons,30283594,Downtown,42.35151,-71.06334,Entire home/apt,179,3,2,2019-09-21,0.28,87,88,2020-01-31,132 days 00:00:00.000000000
10117329,Luxury Furnished 2BR Boston Apt - Indoor Pool!,30283594,Chinatown,42.35091,-71.06198,Entire home/apt,175,3,5,2019-06-22,0.11,87,78,2020-01-31,223 days 00:00:00.000000000
10117472,Lux Furnished Boston 2-BR Apt Near China Town,30283594,Chinatown,42.35132,-71.06269,Entire home/apt,189,3,2,2018-05-09,0.09,87,88,2020-01-31,632 days 00:00:00.000000000
10118091,Ultra Modern Furnished Boston apt in West End,30283594,West End,42.36523,-71.0678,Entire home/apt,129,9,3,2019-06-28,0.11,87,313,2020-01-31,217 days 00:00:00.000000000
10118379,Lux Furnished 1-BR Apartment at West End!,30283594,West End,42.36319,-71.06911,Entire home/apt,125,3,2,2018-12-30,0.1,87,359,2020-01-31,397 days 00:00:00.000000000
10118716,Furnished 2BR Apt near Hospitals.,30283594,West End,42.36547,-71.06891999999999,Entire home/apt,179,9,0,,,87,365,2020-01-31,
10118946,^Luxury Furnished 2-Bedroom West End Apartment,30283594,West End,42.36486,-71.06715,Entire home/apt,175,9,0,,,87,90,2020-01-31,
10119193,Sleek Furnished 2bed/2bath in the heart of Boston,30283594,West End,42.364670000000004,-71.06942,Entire home/apt,174,3,6,2019-10-23,0.29,87,172,2020-01-31,100 days 00:00:00.000000000
10123024,"Private, amazing 1-bedroom apt in central location",28564205,Allston,42.35015,-71.12885,Entire home/apt,119,91,6,2019-09-08,0.33,1,84,2020-01-31,145 days 00:00:00.000000000
10132073,Extended stays,51992629,East Boston,42.37045,-71.04026,Entire home/apt,150,4,39,2019-11-11,0.93,1,80,2020-01-31,81 days 00:00:00.000000000
10135564,Downtown Boston modern 1BR Apt+high-end amenities,30283594,Downtown,42.35224,-71.06351,Entire home/apt,135,9,0,,,87,337,2020-01-31,
10136459,Modern and spacious 1BR Apt in Downtown Boston,30283594,Downtown,42.35282,-71.0629,Entire home/apt,189,91,0,,,87,337,2020-01-31,
10152056,Furnished 1 Bedroom West End (Boston) Apartment!,30283594,West End,42.36481,-71.06893000000001,Entire home/apt,133,9,0,,,87,364,2020-01-31,
10175033,North End Apt. w/ a view!,36670279,North End,42.36667,-71.05643,Entire home/apt,200,2,171,2019-11-24,3.65,1,218,2020-01-31,68 days 00:00:00.000000000
10190260,Stunning South End Loft at Silver Line w/ PARKING!,10778805,Roxbury,42.33328,-71.07828,Private room,80,30,3,2019-08-10,0.06,3,306,2020-01-31,174 days 00:00:00.000000000
10241577,Furnished 1BR Boston apt near Harvard University!,30283594,Fenway,42.34388,-71.10161,Entire home/apt,139,28,2,2017-01-02,0.04,87,364,2020-01-31,1124 days 00:00:00.000000000
10253899,"Large, lovely 4BR home in Boston",14561673,Charlestown,42.38092,-71.06756,Entire home/apt,250,6,9,2019-08-09,0.2,1,89,2020-01-31,175 days 00:00:00.000000000
10279083,"Clean, Convenient and Comfortable",21401498,Roslindale,42.28924,-71.14156,Private room,70,1,19,2019-11-05,0.42,1,179,2020-01-31,87 days 00:00:00.000000000
10299047,2BR w deck near subway & downtown/longwood medical,52989144,Jamaica Plain,42.31308,-71.10512,Entire home/apt,200,30,43,2019-07-01,0.99,1,219,2020-01-31,214 days 00:00:00.000000000
10411383,3 BR 2 full bath condo near train and airport #2,44617326,East Boston,42.37695,-71.03023,Entire home/apt,250,91,18,2019-06-01,0.41,3,7,2020-01-31,244 days 00:00:00.000000000
10426124,"Spacious, comfy, Downtown 15 min.",53699829,Dorchester,42.31499,-71.06664,Entire home/apt,84,91,104,2019-11-17,2.21,2,0,2020-01-31,75 days 00:00:00.000000000
10427199,The Boston Christopher Studio Suite,48494513,South End,42.34342,-71.07952,Entire home/apt,219,91,102,2019-09-10,2.18,20,329,2020-01-31,143 days 00:00:00.000000000
10427882,The Boston Christopher One Bedroom,48494513,South End,42.34407,-71.07785,Entire home/apt,229,91,66,2019-07-31,1.42,20,313,2020-01-31,184 days 00:00:00.000000000
10434883,Cedars on Beacon Hill Studio Suite,48494513,Beacon Hill,42.35722,-71.0705,Entire home/apt,209,91,163,2019-10-17,3.48,20,0,2020-01-31,106 days 00:00:00.000000000
10494118,2 bedroom apartment in Boston!,54097330,Jamaica Plain,42.30751,-71.11272,Entire home/apt,167,4,30,2019-11-13,1.15,1,0,2020-01-31,79 days 00:00:00.000000000
10524872,Spacious loft in the quiet suburbs #1,7324551,Brighton,42.34595,-71.1549,Private room,34,90,12,2018-12-01,0.27,4,349,2020-01-31,426 days 00:00:00.000000000
10575430,Cozy 4BD apartment with AirBeds,16186589,Dorchester,42.29885,-71.06201,Entire home/apt,115,30,3,2018-12-23,0.09,25,337,2020-01-31,404 days 00:00:00.000000000
10627514,Sunny JP bedroom near Orange Line T,16337422,Jamaica Plain,42.315509999999996,-71.10158,Private room,75,91,24,2019-11-03,0.53,2,365,2020-01-31,89 days 00:00:00.000000000
10634364,Boston South-End Apt. With Porch,16044270,South End,42.34595,-71.07249,Entire home/apt,166,2,19,2019-11-30,0.42,1,157,2020-01-31,62 days 00:00:00.000000000
10749312,Welcome Home! 3BR nr T w parking,55571157,Jamaica Plain,42.3159,-71.10746,Entire home/apt,249,3,25,2019-10-14,0.58,1,18,2020-01-31,109 days 00:00:00.000000000
10764250,"Comfy, spacious, Downtown 15 min.",53699829,Dorchester,42.31139,-71.06891999999999,Entire home/apt,84,91,3,2016-08-13,0.07,2,0,2020-01-31,1266 days 00:00:00.000000000
10787333,Garden Apt - Highland Park/Fort Hill (Orange Line),22901863,Roxbury,42.32738,-71.09470999999999,Entire home/apt,134,8,51,2019-11-03,1.21,1,208,2020-01-31,89 days 00:00:00.000000000
10835494,"Upscale, loft-style 2-bedroom condo",8207666,Brighton,42.34,-71.15352,Entire home/apt,245,28,65,2019-11-02,1.6,1,248,2020-01-31,90 days 00:00:00.000000000
10857914,Beacon Hill Townhouse,45651169,Beacon Hill,42.36077,-71.06445,Entire home/apt,850,4,55,2019-10-20,1.3,1,246,2020-01-31,103 days 00:00:00.000000000
10860611,Room in charming apt,7845075,Back Bay,42.35029,-71.08606999999999,Private room,120,91,1,2016-07-21,0.02,1,0,2020-01-31,1289 days 00:00:00.000000000
10928093,Modern 2 bed in Heart of North End,29385474,North End,42.36568,-71.05666,Entire home/apt,125,30,1,2016-02-14,0.02,1,0,2020-01-31,1447 days 00:00:00.000000000
11006149,420 Friendly College Apartment,57112558,Mission Hill,42.3324,-71.10240999999999,Entire home/apt,59,91,0,,,1,0,2020-01-31,
11067772,"sunny,cozy,near BC,BU,Boston,MBTA",31340713,Brighton,42.34212,-71.15439,Entire home/apt,85,28,44,2019-10-12,0.99,10,334,2020-01-31,111 days 00:00:00.000000000
11127085,New construction w large patio,26347507,South Boston,42.33569,-71.04772,Entire home/apt,500,91,0,,,1,0,2020-01-31,
11202183,Second Oldest Home in Beacon Hill,58330337,Beacon Hill,42.35772,-71.06629000000001,Entire home/apt,141,1,325,2019-11-20,7.7,1,167,2020-01-31,72 days 00:00:00.000000000
